entity_id,state,district,constituency_number,constituency,constituency_wiki_url,alliance,party,party_wiki_url,candidate_name,candidate_wiki_url,has_wiki_page,remarks,reservation,infobox_json
TN-134-SPA,Tamil Nadu,Karur,134,Aravakurichi,https://en.wikipedia.org/wiki/Aravakurichi_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,Monjanur R. Elango,https://en.wikipedia.org/wiki/Monjanur_R._Elango,True,,,
TN-134-AIADMK+,Tamil Nadu,Karur,134,Aravakurichi,https://en.wikipedia.org/wiki/Aravakurichi_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,K. Selvakumar,,False,,,
TN-135-SPA,Tamil Nadu,Karur,135,Karur,https://en.wikipedia.org/wiki/Karur_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,Asi. M. Thyagarajan,,False,,,
TN-135-AIADMK+,Tamil Nadu,Karur,135,Karur,https://en.wikipedia.org/wiki/Karur_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,M. R. Vijayabhaskar,https://en.wikipedia.org/wiki/M._R._Vijayabhaskar,True,,,
TN-136-SPA,Tamil Nadu,Karur,136,Krishnarayapuram(SC),https://en.wikipedia.org/wiki/Krishnarayapuram_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,C. K. Raja,,False,,,
TN-136-AIADMK+,Tamil Nadu,Karur,136,Krishnarayapuram(SC),https://en.wikipedia.org/wiki/Krishnarayapuram_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,S. Dhivya,,False,,,
TN-137-SPA,Tamil Nadu,Karur,137,Kulithalai,https://en.wikipedia.org/wiki/Kulithalai_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,Suriyanur A. Chandiran,,False,,,
TN-137-AIADMK+,Tamil Nadu,Karur,137,Kulithalai,https://en.wikipedia.org/wiki/Kulithalai_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,S. Karunakaran,,False,,,
TN-138-SPA,Tamil Nadu,Tiruchirappalli,138,Manapaarai,https://en.wikipedia.org/wiki/Manapaarai_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,P. Abdul Samad[j],https://en.wikipedia.org/wiki/P._Abdul_Samad,True,,,
TN-138-AIADMK+,Tamil Nadu,Tiruchirappalli,138,Manapaarai,https://en.wikipedia.org/wiki/Manapaarai_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,P. L. Vijayakumar,,False,,,
TN-139-SPA,Tamil Nadu,Tiruchirappalli,139,Srirangam,https://en.wikipedia.org/wiki/Srirangam_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,S. Durairaj,,False,,,
TN-139-AIADMK+,Tamil Nadu,Tiruchirappalli,139,Srirangam,https://en.wikipedia.org/wiki/Srirangam_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,R. Manoharan,https://en.wikipedia.org/wiki/R._Manoharan,True,,,
TN-140-SPA,Tamil Nadu,Tiruchirappalli,140,Tiruchirappalli (West),https://en.wikipedia.org/wiki/Tiruchirappalli_West_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,K. N. Nehru,https://en.wikipedia.org/wiki/K._N._Nehru,True,,,
TN-140-AIADMK+,Tamil Nadu,Tiruchirappalli,140,Tiruchirappalli (West),https://en.wikipedia.org/wiki/Tiruchirappalli_West_Assembly_constituency,AIADMK+,AMMK,https://en.wikipedia.org/wiki/Amma_Makkal_Munnetra_Kazhagam,M. Rajasekhar,https://en.wikipedia.org/wiki/M._Rajasekhar,True,,,
TN-141-SPA,Tamil Nadu,Tiruchirappalli,141,Tiruchirappalli (East),https://en.wikipedia.org/wiki/Tiruchirappalli_East_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,Inigo Irudhayaraj,https://en.wikipedia.org/wiki/Inigo_Irudhayaraj,True,,,
TN-141-AIADMK+,Tamil Nadu,Tiruchirappalli,141,Tiruchirappalli (East),https://en.wikipedia.org/wiki/Tiruchirappalli_East_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,K. Rajasekaran,,False,,,
TN-142-SPA,Tamil Nadu,Tiruchirappalli,142,Thiruverumbur,https://en.wikipedia.org/wiki/Thiruverumbur_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,Anbil Mahesh Poyyamozhi,https://en.wikipedia.org/wiki/Anbil_Mahesh_Poyyamozhi,True,,,
TN-142-AIADMK+,Tamil Nadu,Tiruchirappalli,142,Thiruverumbur,https://en.wikipedia.org/wiki/Thiruverumbur_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,P. Kumar,https://en.wikipedia.org/wiki/P._Kumar,True,,,
TN-143-SPA,Tamil Nadu,Tiruchirappalli,143,Lalgudi,https://en.wikipedia.org/wiki/Lalgudi_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,T. Parivallal,,False,,,
TN-143-AIADMK+,Tamil Nadu,Tiruchirappalli,143,Lalgudi,https://en.wikipedia.org/wiki/Lalgudi_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,Leema Rose Martin,,False,,,
TN-144-SPA,Tamil Nadu,Tiruchirappalli,144,Manachanallur,https://en.wikipedia.org/wiki/Manachanallur_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,S. Kathiravan,https://en.wikipedia.org/wiki/S._Kathiravan,True,,,
TN-144-AIADMK+,Tamil Nadu,Tiruchirappalli,144,Manachanallur,https://en.wikipedia.org/wiki/Manachanallur_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,R. V. Bharathan[k],https://en.wikipedia.org/wiki/2026_Tamil_Nadu_Legislative_Assembly_election#cite_note-STMK-132,True,,,
TN-145-SPA,Tamil Nadu,Tiruchirappalli,145,Musiri,https://en.wikipedia.org/wiki/Musiri_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,N. S. N. Karunairaja,,False,,,
TN-145-AIADMK+,Tamil Nadu,Tiruchirappalli,145,Musiri,https://en.wikipedia.org/wiki/Musiri_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,N. Yoganathan,,False,,,
TN-146-SPA,Tamil Nadu,Tiruchirappalli,146,Thuraiyur(SC),https://en.wikipedia.org/wiki/Thuraiyur_Assembly_constituency,SPA,INC,https://en.wikipedia.org/wiki/Indian_National_Congress,M. Vichu Lenin Prasath,,False,,,
TN-146-AIADMK+,Tamil Nadu,Tiruchirappalli,146,Thuraiyur(SC),https://en.wikipedia.org/wiki/Thuraiyur_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,E. Suroja,,False,,,
TN-147-SPA,Tamil Nadu,Perambalur,147,Perambalur(SC),https://en.wikipedia.org/wiki/Perambalur_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,S. D. Jayalakshmi,,False,,,
TN-147-AIADMK+,Tamil Nadu,Perambalur,147,Perambalur(SC),https://en.wikipedia.org/wiki/Perambalur_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,R. Thamizhselvan,https://en.wikipedia.org/wiki/R._Thamizhselvan,True,,,
TN-148-SPA,Tamil Nadu,Perambalur,148,Kunnam,https://en.wikipedia.org/wiki/Kunnam_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,S. S. Sivasankar,https://en.wikipedia.org/wiki/S._S._Sivasankar,True,,,
TN-148-AIADMK+,Tamil Nadu,Perambalur,148,Kunnam,https://en.wikipedia.org/wiki/Kunnam_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,Saranya Anbazhagan[d],https://en.wikipedia.org/wiki/2026_Tamil_Nadu_Legislative_Assembly_election#cite_note-IJK-125,True,,,
TN-149-SPA,Tamil Nadu,Ariyalur,149,Ariyalur,https://en.wikipedia.org/wiki/Ariyalur_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,Latha Balu,,False,,,
TN-149-AIADMK+,Tamil Nadu,Ariyalur,149,Ariyalur,https://en.wikipedia.org/wiki/Ariyalur_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,Thamarai S. Rajendran,"https://en.wikipedia.org/wiki/S._Rajendran_(AIADMK_politician,_Ariyalur)",True,,,
TN-150-SPA,Tamil Nadu,Ariyalur,150,Jayankondam,https://en.wikipedia.org/wiki/Jayankondam_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,Ka. So. Ka. Kannan,https://en.wikipedia.org/wiki/Ka._So._Ka._Kannan,True,,,
TN-150-AIADMK+,Tamil Nadu,Ariyalur,150,Jayankondam,https://en.wikipedia.org/wiki/Jayankondam_Assembly_constituency,AIADMK+,PMK,https://en.wikipedia.org/wiki/Pattali_Makkal_Katchi,K. Vaithi,,False,,,
TN-151-SPA,Tamil Nadu,Cuddalore,151,Tittakudi(SC),https://en.wikipedia.org/wiki/Tittakudi_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,C. V. Ganesan,https://en.wikipedia.org/wiki/C._V._Ganesan,True,,,
TN-151-AIADMK+,Tamil Nadu,Cuddalore,151,Tittakudi(SC),https://en.wikipedia.org/wiki/Tittakudi_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,N. Murugumaran,https://en.wikipedia.org/wiki/N._Murugumaran,True,,,
TN-152-SPA,Tamil Nadu,Cuddalore,152,Virudhachalam,https://en.wikipedia.org/wiki/Virudhachalam_Assembly_constituency,SPA,DMDK,https://en.wikipedia.org/wiki/Desiya_Murpokku_Dravida_Kazhagam,Premalatha Vijayakhanth,,False,,,
TN-152-AIADMK+,Tamil Nadu,Cuddalore,152,Virudhachalam,https://en.wikipedia.org/wiki/Virudhachalam_Assembly_constituency,AIADMK+,PMK,https://en.wikipedia.org/wiki/Pattali_Makkal_Katchi,Tamilarasi Adhimoolam,,False,,,
TN-153-SPA,Tamil Nadu,Cuddalore,153,Neyveli,https://en.wikipedia.org/wiki/Neyveli_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,Saba. Rajendran,https://en.wikipedia.org/wiki/Saba._Rajendran,True,,,
TN-153-AIADMK+,Tamil Nadu,Cuddalore,153,Neyveli,https://en.wikipedia.org/wiki/Neyveli_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,Sorathur R. Rajendran,https://en.wikipedia.org/wiki/Sorathur_R._Rajendran,True,,,
TN-154-SPA,Tamil Nadu,Cuddalore,154,Panruti,https://en.wikipedia.org/wiki/Panruti_Assembly_constituency,SPA,VCK,https://en.wikipedia.org/wiki/Viduthalai_Chiruthaigal_Katchi,Abdul Rahman,,False,,,
TN-154-AIADMK+,Tamil Nadu,Cuddalore,154,Panruti,https://en.wikipedia.org/wiki/Panruti_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,K. Mohan,,False,,,
TN-155-SPA,Tamil Nadu,Cuddalore,155,Cuddalore,https://en.wikipedia.org/wiki/Cuddalore_Assembly_constituency,SPA,INC,https://en.wikipedia.org/wiki/Indian_National_Congress,A. S. Chandrashekhar,,False,,,
TN-155-AIADMK+,Tamil Nadu,Cuddalore,155,Cuddalore,https://en.wikipedia.org/wiki/Cuddalore_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,M. C. Sampath,https://en.wikipedia.org/wiki/M._C._Sampath,True,,,
TN-156-SPA,Tamil Nadu,Cuddalore,156,Kurinjipadi,https://en.wikipedia.org/wiki/Kurinjipadi_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,M. R. K. Panneerselvam,https://en.wikipedia.org/wiki/M._R._K._Panneerselvam,True,,,
TN-156-AIADMK+,Tamil Nadu,Cuddalore,156,Kurinjipadi,https://en.wikipedia.org/wiki/Kurinjipadi_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,A. Bhuvanendhran,,False,,,
TN-157-SPA,Tamil Nadu,Cuddalore,157,Bhuvanagiri,https://en.wikipedia.org/wiki/Bhuvanagiri_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,Durai K. Saravana,,False,,,
TN-157-AIADMK+,Tamil Nadu,Cuddalore,157,Bhuvanagiri,https://en.wikipedia.org/wiki/Bhuvanagiri_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,A. Arunmozhithevan,https://en.wikipedia.org/wiki/A._Arunmozhithevan,True,,,
TN-158-SPA,Tamil Nadu,Cuddalore,158,Chidambaram,https://en.wikipedia.org/wiki/Chidambaram_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,Thamimun Ansari[l],https://en.wikipedia.org/wiki/Thamimun_Ansari,True,,,
TN-158-AIADMK+,Tamil Nadu,Cuddalore,158,Chidambaram,https://en.wikipedia.org/wiki/Chidambaram_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,K. A. Pandian,https://en.wikipedia.org/wiki/K._A._Pandian,True,,,
TN-159-SPA,Tamil Nadu,Cuddalore,159,Kattumannarkoil(SC),https://en.wikipedia.org/wiki/Kattumannarkoil_Assembly_constituency,SPA,VCK,https://en.wikipedia.org/wiki/Viduthalai_Chiruthaigal_Katchi,Jothimani Ilayaperumal,,False,,,
TN-159-AIADMK+,Tamil Nadu,Cuddalore,159,Kattumannarkoil(SC),https://en.wikipedia.org/wiki/Kattumannarkoil_Assembly_constituency,AIADMK+,PMK,https://en.wikipedia.org/wiki/Pattali_Makkal_Katchi,Anbu Cholan,,False,,,
TN-160-SPA,Tamil Nadu,Mayiladuthurai,160,Sirkazhi(SC),https://en.wikipedia.org/wiki/Sirkazhi_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,Senthil Selvan[h],https://en.wikipedia.org/wiki/2026_Tamil_Nadu_Legislative_Assembly_election#cite_note-MDMK-129,True,,,
TN-160-AIADMK+,Tamil Nadu,Mayiladuthurai,160,Sirkazhi(SC),https://en.wikipedia.org/wiki/Sirkazhi_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,M. Sakthi,https://en.wikipedia.org/wiki/M._Sakthi_(Sirkazhi_MLA),True,,,
TN-161-SPA,Tamil Nadu,Mayiladuthurai,161,Mayiladuthurai,https://en.wikipedia.org/wiki/Mayiladuthurai_Assembly_constituency,SPA,INC,https://en.wikipedia.org/wiki/Indian_National_Congress,Jamal Yunus Muhammed,,False,,,
TN-161-AIADMK+,Tamil Nadu,Mayiladuthurai,161,Mayiladuthurai,https://en.wikipedia.org/wiki/Mayiladuthurai_Assembly_constituency,AIADMK+,PMK,https://en.wikipedia.org/wiki/Pattali_Makkal_Katchi,S. A. Palanichamy,,False,,,
TN-162-SPA,Tamil Nadu,Mayiladuthurai,162,Poompuhar,https://en.wikipedia.org/wiki/Poompuhar_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,Nivedha M. Murugan,https://en.wikipedia.org/wiki/Nivedha_M._Murugan,True,,,
TN-162-AIADMK+,Tamil Nadu,Mayiladuthurai,162,Poompuhar,https://en.wikipedia.org/wiki/Poompuhar_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,S. Pavunraj,https://en.wikipedia.org/wiki/S._Pavunraj,True,,,
TN-163-SPA,Tamil Nadu,Nagapattinam,163,Nagapattinam,https://en.wikipedia.org/wiki/Nagapattinam_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,M. H. Jawahirullah[j],https://en.wikipedia.org/wiki/M._H._Jawahirullah,True,,,
TN-163-AIADMK+,Tamil Nadu,Nagapattinam,163,Nagapattinam,https://en.wikipedia.org/wiki/Nagapattinam_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,Thanga Kathiravan,,False,,,
TN-164-SPA,Tamil Nadu,Nagapattinam,164,Kilvelur(SC),https://en.wikipedia.org/wiki/Kilvelur_Assembly_constituency,SPA,CPI(M),https://en.wikipedia.org/wiki/Communist_Party_of_India_(Marxist),D. Latha,,False,,,
TN-164-AIADMK+,Tamil Nadu,Nagapattinam,164,Kilvelur(SC),https://en.wikipedia.org/wiki/Kilvelur_Assembly_constituency,AIADMK+,PMK,https://en.wikipedia.org/wiki/Pattali_Makkal_Katchi,Vadivel Ravanan,,False,,,
TN-165-SPA,Tamil Nadu,Nagapattinam,165,Vedaranyam,https://en.wikipedia.org/wiki/Vedaranyam_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,Ma.Me. Pugazhendhi,,False,,,
TN-165-AIADMK+,Tamil Nadu,Nagapattinam,165,Vedaranyam,https://en.wikipedia.org/wiki/Vedaranyam_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,O. S. Manian,https://en.wikipedia.org/wiki/O._S._Manian,True,,,
TN-166-SPA,Tamil Nadu,Tiruvarur,166,Thiruthuraipoondi(SC),https://en.wikipedia.org/wiki/Thiruthuraipoondi_Assembly_constituency,SPA,CPI,https://en.wikipedia.org/wiki/Communist_Party_of_India,K. Marimuthu,https://en.wikipedia.org/wiki/K._Marimuthu,True,,,
TN-166-AIADMK+,Tamil Nadu,Tiruvarur,166,Thiruthuraipoondi(SC),https://en.wikipedia.org/wiki/Thiruthuraipoondi_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,U. Paladhandayutham,,False,,,
TN-167-SPA,Tamil Nadu,Tiruvarur,167,Mannargudi,https://en.wikipedia.org/wiki/Mannargudi_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,T. R. B. Rajaa,https://en.wikipedia.org/wiki/T._R._B._Rajaa,True,,,
TN-167-AIADMK+,Tamil Nadu,Tiruvarur,167,Mannargudi,https://en.wikipedia.org/wiki/Mannargudi_Assembly_constituency,AIADMK+,AMMK,https://en.wikipedia.org/wiki/Amma_Makkal_Munnetra_Kazhagam,S. Kamaraj,https://en.wikipedia.org/wiki/S._Kamaraj,True,,,
TN-168-SPA,Tamil Nadu,Tiruvarur,168,Thiruvarur,https://en.wikipedia.org/wiki/Tiruvarur_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,K. Poondi Kalaivanan,https://en.wikipedia.org/wiki/K._Poondi_Kalaivanan,True,,,
TN-168-AIADMK+,Tamil Nadu,Tiruvarur,168,Thiruvarur,https://en.wikipedia.org/wiki/Tiruvarur_Assembly_constituency,AIADMK+,BJP,https://en.wikipedia.org/wiki/Bharatiya_Janata_Party,Govi Chandru,,False,,,
TN-169-SPA,Tamil Nadu,Tiruvarur,169,Nannilam,https://en.wikipedia.org/wiki/Nannilam_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,V. M. S. Mohammed Mubarak[m],https://en.wikipedia.org/wiki/2026_Tamil_Nadu_Legislative_Assembly_election#cite_note-SDPI-134,True,,,
TN-169-AIADMK+,Tamil Nadu,Tiruvarur,169,Nannilam,https://en.wikipedia.org/wiki/Nannilam_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,R. Kamaraj,https://en.wikipedia.org/wiki/R._Kamaraj,True,,,
TN-170-SPA,Tamil Nadu,Thanjavur,170,Thiruvidaimarudur(SC),https://en.wikipedia.org/wiki/Thiruvidamarudur_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,Govi. Chezian,https://en.wikipedia.org/wiki/Govi._Chezian,True,,,
TN-170-AIADMK+,Tamil Nadu,Thanjavur,170,Thiruvidaimarudur(SC),https://en.wikipedia.org/wiki/Thiruvidamarudur_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,Ilamathi Subramanian,https://en.wikipedia.org/wiki/Ilamathi_Subramanian,True,,,
TN-171-SPA,Tamil Nadu,Thanjavur,171,Kumbakonam,https://en.wikipedia.org/wiki/Kumbakonam_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,G. Anbalagan,https://en.wikipedia.org/wiki/G._Anbalagan,True,,,
TN-171-AIADMK+,Tamil Nadu,Thanjavur,171,Kumbakonam,https://en.wikipedia.org/wiki/Kumbakonam_Assembly_constituency,AIADMK+,BJP,https://en.wikipedia.org/wiki/Bharatiya_Janata_Party,M. K. R. Ashok Kumar[e],https://en.wikipedia.org/wiki/2026_Tamil_Nadu_Legislative_Assembly_election#cite_note-TMC(M)-126,True,,,
TN-172-SPA,Tamil Nadu,Thanjavur,172,Papanasam,https://en.wikipedia.org/wiki/Papanasam_Assembly_constituency,SPA,IUML,https://en.wikipedia.org/wiki/Indian_Union_Muslim_League,A. M. Shahjahan,,False,,,
TN-172-AIADMK+,Tamil Nadu,Thanjavur,172,Papanasam,https://en.wikipedia.org/wiki/Papanasam_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,D. Shanmugaprabhu,,False,,,
TN-173-SPA,Tamil Nadu,Thanjavur,173,Thiruvaiyaru,https://en.wikipedia.org/wiki/Tiruvaiyaru_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,Durai. Chandrashekhar,https://en.wikipedia.org/wiki/Durai._Chandrashekhar,True,,,
TN-173-AIADMK+,Tamil Nadu,Thanjavur,173,Thiruvaiyaru,https://en.wikipedia.org/wiki/Tiruvaiyaru_Assembly_constituency,AIADMK+,AMMK,https://en.wikipedia.org/wiki/Amma_Makkal_Munnetra_Kazhagam,V. Karthikeyan,,False,,,
TN-174-SPA,Tamil Nadu,Thanjavur,174,Thanjavur,https://en.wikipedia.org/wiki/Thanjavur_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,Ramanathan,,False,,,
TN-174-AIADMK+,Tamil Nadu,Thanjavur,174,Thanjavur,https://en.wikipedia.org/wiki/Thanjavur_Assembly_constituency,AIADMK+,BJP,https://en.wikipedia.org/wiki/Bharatiya_Janata_Party,M. Muruganantham,,False,,,
TN-175-SPA,Tamil Nadu,Thanjavur,175,Orathanadu,https://en.wikipedia.org/wiki/Orathanad_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,R. Vaithialingam,https://en.wikipedia.org/wiki/R._Vaithialingam,True,,,
TN-175-AIADMK+,Tamil Nadu,Thanjavur,175,Orathanadu,https://en.wikipedia.org/wiki/Orathanad_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,M. Sekar,,False,,,
TN-176-SPA,Tamil Nadu,Thanjavur,176,Pattukkottai,https://en.wikipedia.org/wiki/Pattukkottai_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,K. Annadurai,https://en.wikipedia.org/wiki/K._Annadurai,True,,,
TN-176-AIADMK+,Tamil Nadu,Thanjavur,176,Pattukkottai,https://en.wikipedia.org/wiki/Pattukkottai_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,C. V. Sekar,,False,,,
TN-177-SPA,Tamil Nadu,Thanjavur,177,Peravurani,https://en.wikipedia.org/wiki/Peravurani_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,N. Ashokkumar,https://en.wikipedia.org/wiki/Peravurani_N._Ashokkumar,True,,,
TN-177-AIADMK+,Tamil Nadu,Thanjavur,177,Peravurani,https://en.wikipedia.org/wiki/Peravurani_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,Govi Ilango,,False,,,
TN-178-SPA,Tamil Nadu,Pudukkottai,178,Gandarvakottai(SC),https://en.wikipedia.org/wiki/Gandarvakottai_Assembly_constituency,SPA,CPI(M),https://en.wikipedia.org/wiki/Communist_Party_of_India_(Marxist),M. Chinndadurai,,False,,,
TN-178-AIADMK+,Tamil Nadu,Pudukkottai,178,Gandarvakottai(SC),https://en.wikipedia.org/wiki/Gandarvakottai_Assembly_constituency,AIADMK+,BJP,https://en.wikipedia.org/wiki/Bharatiya_Janata_Party,C. Udhayakumar,,False,,,
TN-179-SPA,Tamil Nadu,Pudukkottai,179,Viralimalai,https://en.wikipedia.org/wiki/Viralimalai_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,K. K. Chellapandian,,False,,,
TN-179-AIADMK+,Tamil Nadu,Pudukkottai,179,Viralimalai,https://en.wikipedia.org/wiki/Viralimalai_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,C. Vijayabhaskar,https://en.wikipedia.org/wiki/C._Vijayabhaskar,True,,,
TN-180-SPA,Tamil Nadu,Pudukkottai,180,Pudukkottai,https://en.wikipedia.org/wiki/Pudukkottai_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,V. Muthuraja,https://en.wikipedia.org/wiki/V._Muthuraja,True,,,
